comment_id,event_id
jwg2sALykwAAOfWxpXeh,FLuzAE5dm4qazOoE4QaF
jzLYhOOcqiZWWJQ4aQOs,FLuzAE5dm4qazOoE4QaF
k17c5xWAz6Z3f5m15uJE,FLuzAE5dm4qazOoE4QaF
k6jnOHGiv3LmZi9zFZr8,FLuzAE5dm4qazOoE4QaF
k9gAMnvzAt23SUX6W8MC,FLuzAE5dm4qazOoE4QaF
kDKK4MxjoNhKTb3NLIo3,FLuzAE5dm4qazOoE4QaF
kDKK4MxjoNhKTb3NLIo3,XtVckzGBhhXrczpk2wBW
kFHCktVfyUGdaxz77m8N,AkUH6sty9Lv2WuTTXRD9
kconqzsaLYkxvCa0wQVK,FLuzAE5dm4qazOoE4QaF
ke47wKFWTflAaeFFVpLR,FLuzAE5dm4qazOoE4QaF
l22Uj108oRQt2jTjDFXG,FLuzAE5dm4qazOoE4QaF
lEqa1lOmvnzl0w0RTtvk,FLuzAE5dm4qazOoE4QaF
lJYs1RYMVPyFvkeLGkJu,FLuzAE5dm4qazOoE4QaF
lUwZ0gNcKYlniliBOvxl,FLuzAE5dm4qazOoE4QaF
lfZDMysrlPl6Y06qb8kW,FLuzAE5dm4qazOoE4QaF
lfaod5nWmqvCtvObgQiv,FLuzAE5dm4qazOoE4QaF
m13xLNSqMioA11nJLvLe,FLuzAE5dm4qazOoE4QaF
m7KfXdIAPDlqZ1TZdk16,FLuzAE5dm4qazOoE4QaF
mHpLW6kOo1SODHE1XD06,FLuzAE5dm4qazOoE4QaF
mIMHq9WZodoKz8FKkuoD,FLuzAE5dm4qazOoE4QaF
mKWBILMBWKO3fWtvDwfc,FLuzAE5dm4qazOoE4QaF
mNFVAuXIM2S5wXCPhGJc,FLuzAE5dm4qazOoE4QaF
mR3IlNPXnVtG4Z60ZWk8,FLuzAE5dm4qazOoE4QaF
mR3IlNPXnVtG4Z60ZWk8,ah0Io8qTy2I6RjsTHTeS
n89CAbiijiZpmjn40vDU,FLuzAE5dm4qazOoE4QaF
nhw8ENbboeq4Z5asf0F0,zDLn38DfCkx1JTQfW7bl
nl3g54bWs3AUMvKBETSK,FLuzAE5dm4qazOoE4QaF
noZbJ6UJJ68qzVbef1k5,FLuzAE5dm4qazOoE4QaF
npIQufnieXkPQP9ZfKKX,OiKFo7nNy4gsLARMI6zP
npIQufnieXkPQP9ZfKKX,XtVckzGBhhXrczpk2wBW
nsiYn9hvDsrHYNRF1w7X,FLuzAE5dm4qazOoE4QaF
nsiYn9hvDsrHYNRF1w7X,OiKFo7nNy4gsLARMI6zP
nw1HkooUPbiamjZ1je4c,FLuzAE5dm4qazOoE4QaF
nwAHKB5cLzw3drCmB3nu,FLuzAE5dm4qazOoE4QaF
oMJGnunRa1rWMcVddDMO,FLuzAE5dm4qazOoE4QaF
oNKKsxBjbAXD5gVkyyar,FLuzAE5dm4qazOoE4QaF
ocjch0r4S8vPQhqSTT8x,FLuzAE5dm4qazOoE4QaF
ofcEJjpQs38vcsRma5Eo,FLuzAE5dm4qazOoE4QaF
olnCnxxJNyTsbY2Wbovr,FLuzAE5dm4qazOoE4QaF
om01hfe1gTpuKRxGhw5b,FLuzAE5dm4qazOoE4QaF
om01hfe1gTpuKRxGhw5b,OiKFo7nNy4gsLARMI6zP
omnm5v4WdJiFa9CmUko3,FLuzAE5dm4qazOoE4QaF
p2RlM13RndVsKQjizGo4,7RlnzfjxyxYTH0ajcVQK
p5uKzlljOSBOs759I7VW,FLuzAE5dm4qazOoE4QaF
pDwuC9mOjpaK56FoTI3L,FLuzAE5dm4qazOoE4QaF
pLj24KhV2aRDxKuKtscx,FLuzAE5dm4qazOoE4QaF
plMH5h1dZEPpHmcvspV9,FLuzAE5dm4qazOoE4QaF
pnJvptxSvllG3UHX2OmG,FLuzAE5dm4qazOoE4QaF
pth4wFSHKofd6RQzOchf,FLuzAE5dm4qazOoE4QaF
pth4wFSHKofd6RQzOchf,OiKFo7nNy4gsLARMI6zP
pvgzXQmEqXcLkAu72Asi,FLuzAE5dm4qazOoE4QaF
q1FfU02VjBxgKUOBpaHC,HTmIYhVrz22i3PjxdS0h
q5jTNDGjuJiAb4DqHRNw,FLuzAE5dm4qazOoE4QaF
qQQKXdrlojFtfyAQunQ6,FLuzAE5dm4qazOoE4QaF
qbZatVo3PE5ElDUhYzVL,FLuzAE5dm4qazOoE4QaF
qyg5Smx8IVqA6LQEYFvT,FLuzAE5dm4qazOoE4QaF
rBQp47v74BLfMDUVhHem,FLuzAE5dm4qazOoE4QaF
rf6a3srl2Wl1VFQi2jf9,FLuzAE5dm4qazOoE4QaF
rfz7HM6s3ylQFvtmGGEv,vXyzxEkaeEFoAcKQEeia
rh1vpt9TPWnpdWwhmjeI,FLuzAE5dm4qazOoE4QaF
sEhp2J7dhvfMdLka8Sns,FLuzAE5dm4qazOoE4QaF
sKVoRvunkWPG0aZ5Q6sp,FLuzAE5dm4qazOoE4QaF
sQXwLp5UKL1e6E9Km2e2,zDLn38DfCkx1JTQfW7bl
sVTCUmp1l4ZU2LHgVion,zDLn38DfCkx1JTQfW7bl
sYlguleSdRLFKo93gC25,FLuzAE5dm4qazOoE4QaF
sbqRJCfslUXlAZWwtt2r,zDLn38DfCkx1JTQfW7bl
siIxOQDFr86HBDvdWosp,FLuzAE5dm4qazOoE4QaF
t5GMLB5aUJmErWhtsKyd,FLuzAE5dm4qazOoE4QaF
t5GMLB5aUJmErWhtsKyd,ah0Io8qTy2I6RjsTHTeS
tEiZcrqh7O4EhTDECh8v,FLuzAE5dm4qazOoE4QaF
tPdGE6p2PBA5S8rbTvhX,FLuzAE5dm4qazOoE4QaF
tTq8Bblss3OnAsGhGG2m,FLuzAE5dm4qazOoE4QaF
tahHwEmLvyEocB2ycoA0,FLuzAE5dm4qazOoE4QaF
tbxva4YEXBDZD774IVSM,FLuzAE5dm4qazOoE4QaF
tgs0b6KXiP2K0ueAHwQP,FLuzAE5dm4qazOoE4QaF
u2Swy6u9692eRHRdqK6i,FLuzAE5dm4qazOoE4QaF
uG2BGcgTm6Ldgamoixh4,FLuzAE5dm4qazOoE4QaF
uhA01jATBnHVIti07Axz,FLuzAE5dm4qazOoE4QaF
uoTZkXHFOOa3zU6zOVD2,FLuzAE5dm4qazOoE4QaF
uvHrmUCDcrAzSHCWQySG,FLuzAE5dm4qazOoE4QaF
uvHrmUCDcrAzSHCWQySG,7RlnzfjxyxYTH0ajcVQK
v0DKxzdJjtjNM6DW9VYG,FLuzAE5dm4qazOoE4QaF
v0hIdBfSa4virrU6Gdvw,FLuzAE5dm4qazOoE4QaF
v64H7gASk7MNPqDdfza3,FLuzAE5dm4qazOoE4QaF
vFfRYV9ES7RKtzsMQF1g,FLuzAE5dm4qazOoE4QaF
vFfRYV9ES7RKtzsMQF1g,ah0Io8qTy2I6RjsTHTeS
vR94Jx6F4OMHYFochFee,wIKPzNydyOA8KbRKHE5a
vR94Jx6F4OMHYFochFee,7RlnzfjxyxYTH0ajcVQK
vRNu5EXRx7fzovTDEz98,FLuzAE5dm4qazOoE4QaF
vU7qw8lquwZal9moNWGi,FLuzAE5dm4qazOoE4QaF
vaic38s6ugUhKqtl2Y1l,FLuzAE5dm4qazOoE4QaF
vgWIniH6w5nfhrkEyuDT,HTmIYhVrz22i3PjxdS0h
vgWIniH6w5nfhrkEyuDT,7RlnzfjxyxYTH0ajcVQK
vl5ZMQtd9s7cs70Ro3hB,FLuzAE5dm4qazOoE4QaF
w5vpYcKy6z7rwTuxW9E1,FLuzAE5dm4qazOoE4QaF
wGalOBkwGLlBusRvBDvh,FLuzAE5dm4qazOoE4QaF
wGalOBkwGLlBusRvBDvh,AkUH6sty9Lv2WuTTXRD9
wIKwF5yPD0T8XKqrVyMt,FLuzAE5dm4qazOoE4QaF
wJbDB5nkNkfM8TUfEBHs,FLuzAE5dm4qazOoE4QaF
wJbDB5nkNkfM8TUfEBHs,zDLn38DfCkx1JTQfW7bl
weOxKzgOdsLZJOluVk6b,FLuzAE5dm4qazOoE4QaF
wizwLoMxkYSFyGm5sv4N,FLuzAE5dm4qazOoE4QaF
wizwLoMxkYSFyGm5sv4N,wIKPzNydyOA8KbRKHE5a
wok8R66o4Or8YIc0hLCs,XtVckzGBhhXrczpk2wBW
wsOABMt1spc5ZGSmsFbH,FLuzAE5dm4qazOoE4QaF
wsOABMt1spc5ZGSmsFbH,OiKFo7nNy4gsLARMI6zP
wtAfMbABLh95zYgtw3dq,FLuzAE5dm4qazOoE4QaF
wtAfMbABLh95zYgtw3dq,ZeztgNNzU3DbAZNdVQbt
xIlor2lFKdyHAGXjuG3F,FLuzAE5dm4qazOoE4QaF
xQGBiIqQShbgAKYmIfL1,zDLn38DfCkx1JTQfW7bl
xZTydpKRr1zHuCSF7xjL,FLuzAE5dm4qazOoE4QaF
xbq4549iH1m2Mn08ppgY,FLuzAE5dm4qazOoE4QaF
xlwehwxBeFcGxoBhdf53,zDLn38DfCkx1JTQfW7bl
xoTtXAAGj4JVFzruWLlB,ZeztgNNzU3DbAZNdVQbt
xoqKE15MztC5mOQEKvUr,OiKFo7nNy4gsLARMI6zP
xt3uKgdQwhIxFY5RJ6Az,FLuzAE5dm4qazOoE4QaF
y8cBRQDyB6cfvITbENQG,FLuzAE5dm4qazOoE4QaF
ykgFSLJiZZMo0ZNGF98c,FLuzAE5dm4qazOoE4QaF
ykhoUAK3Pj5NPgnW0TGE,FLuzAE5dm4qazOoE4QaF
ym2d6obXkiAmmjEbuCb3,AkUH6sty9Lv2WuTTXRD9
yowSp67yKuzzHNKLvuN2,FLuzAE5dm4qazOoE4QaF
ys8Vz35kdy8GESvDtWMh,FLuzAE5dm4qazOoE4QaF
ywMCJFIT7PyYezWp9Ad7,FLuzAE5dm4qazOoE4QaF
z2KrODAny0AFg3KmKBhH,FLuzAE5dm4qazOoE4QaF
zO83T3z4pdGQq1WZFwum,FLuzAE5dm4qazOoE4QaF
zO83T3z4pdGQq1WZFwum,HTmIYhVrz22i3PjxdS0h
zWniKEnL0von3E6fGvuO,FLuzAE5dm4qazOoE4QaF
zkj1JhSvQ5Vi0sfHS6ku,FLuzAE5dm4qazOoE4QaF
zkj1JhSvQ5Vi0sfHS6ku,ZeztgNNzU3DbAZNdVQbt
zxhpNMPKlP69hrkoRI3q,FLuzAE5dm4qazOoE4QaF
